id,observed_on,latitude,longitude,place_county_name,place_state_name,place_country_name,scientific_name,common_name,taxon_family_name,taxon_genus_name,taxon_species_name,taxon_subspecies_name
15700201,2018-08-19,45.1528988639,-111.0961504095,Gallatin,Montana,United States,Parnassius smintheus,Rocky Mountain Parnassian,Papilionidae,Parnassius,Parnassius smintheus,
15700230,2018-08-19,45.1529884246,-111.0963323807,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
15700246,2018-08-19,45.1528021787,-111.0962582846,Gallatin,Montana,United States,Plebejus melissa,Melissa Blue,Lycaenidae,Plebejus,Plebejus melissa,
15700278,2018-08-19,45.1526888134,-111.096152505,Gallatin,Montana,United States,Colias meadii,Mead's Sulphur,Pieridae,Colias,Colias meadii,
15700593,2018-08-19,45.3396735,-111.36580904,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
15700618,2018-08-19,45.33985816,-111.36585232,Gallatin,Montana,United States,Colias philodice,Clouded Sulphur,Pieridae,Colias,Colias philodice,
15700655,2018-08-19,45.33983189,-111.36613191,Gallatin,Montana,United States,Pontia occidentalis,Western White,Pieridae,Pontia,Pontia occidentalis,
15700760,2018-08-19,45.33970894,-111.36647322,Gallatin,Montana,United States,Lycaena mariposa,Mariposa Copper,Lycaenidae,Lycaena,Lycaena mariposa,
15700790,2018-08-19,45.33961607,-111.36606383,Gallatin,Montana,United States,Lycaena editha,Edith's Copper,Lycaenidae,Lycaena,Lycaena editha,
15700872,2018-08-19,45.3399188,-111.36596166,Gallatin,Montana,United States,Pontia occidentalis,Western White,Pieridae,Pontia,Pontia occidentalis,
15700984,2018-08-19,45.3397843,-111.36592269,Gallatin,Montana,United States,Colias philodice eriphyle,,Pieridae,Colias,Colias philodice,Colias philodice eriphyle
15701045,2018-08-19,45.33980643,-111.36581868,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
15701377,2018-08-19,45.33984952,-111.36578649,Gallatin,Montana,United States,Colias alexandra,Queen Alexandra’s Sulphur,Pieridae,Colias,Colias alexandra,
15701394,2018-08-19,45.33968174,-111.36580342,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
15721778,2018-08-19,45.33972727,-111.36574009,Gallatin,Montana,United States,Pontia occidentalis,Western White,Pieridae,Pontia,Pontia occidentalis,
15721788,2018-08-19,45.33997247,-111.36611651,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
15721792,2018-08-19,45.33995944,-111.3658457,Gallatin,Montana,United States,Icaricia saepiolus,Greenish Blue,Lycaenidae,Icaricia,Icaricia saepiolus,
15721798,2018-08-19,45.3399075215,-111.3663164154,Gallatin,Montana,United States,Cercyonis oetus,Small Wood-Nymph,Nymphalidae,Cercyonis,Cercyonis oetus,
15721802,2018-08-19,45.3402369808,-111.3657417521,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
15721809,2018-08-19,45.3399421643,-111.3653296977,Gallatin,Montana,United States,Lycaena mariposa,Mariposa Copper,Lycaenidae,Lycaena,Lycaena mariposa,
15721814,2018-08-19,45.3404955037,-111.3657953963,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
15721831,2018-08-19,45.3398563821,-111.366183646,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
15721835,2018-08-19,45.3394621122,-111.3666104525,Gallatin,Montana,United States,Speyeria hydaspe,Hydaspe Fritillary,Nymphalidae,Speyeria,Speyeria hydaspe,
15722785,2018-08-19,38.93168243,-120.14833244,El Dorado,California,United States,Lycaena mariposa,Mariposa Copper,Lycaenidae,Lycaena,Lycaena mariposa,
15727886,2018-08-19,45.1516206656,-111.0966909585,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
15727933,2018-08-19,45.1517611882,-111.0967327003,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
15727962,2018-08-19,45.1517924527,-111.096894974,Gallatin,Montana,United States,Parnassius smintheus,Rocky Mountain Parnassian,Papilionidae,Parnassius,Parnassius smintheus,
15728075,2018-08-19,45.1508273185,-111.0964641442,Gallatin,Montana,United States,Speyeria zerene,Zerene Fritillary,Nymphalidae,Speyeria,Speyeria zerene,
15728108,2018-08-19,45.1502650185,-111.0967339576,Gallatin,Montana,United States,Speyeria hydaspe,Hydaspe Fritillary,Nymphalidae,Speyeria,Speyeria hydaspe,
15728136,2018-08-19,45.1502407529,-111.0970065371,Gallatin,Montana,United States,Speyeria hydaspe,Hydaspe Fritillary,Nymphalidae,Speyeria,Speyeria hydaspe,
15730513,2018-08-18,38.9326730557,-120.1918348299,El Dorado,California,United States,Limenitis lorquini,Lorquin's Admiral,Nymphalidae,Limenitis,Limenitis lorquini,
15739350,2018-08-19,38.9273391059,-120.2059599293,El Dorado,California,United States,Colias eurytheme,Orange Sulphur,Pieridae,Colias,Colias eurytheme,
15741219,2018-08-18,46.9232990127,-121.4541878366,Yakima,Washington,United States,Colias eurytheme,Orange Sulphur,Pieridae,Colias,Colias eurytheme,
15741221,2018-08-18,46.923288242,-121.4542095457,Yakima,Washington,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
15744076,2018-08-19,46.9256849634,-121.456827717,Pierce,Washington,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
15744080,2018-08-19,46.9264449925,-121.457073223,Pierce,Washington,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
15744085,2018-08-19,46.9264615467,-121.4570691158,Pierce,Washington,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
15744101,2018-08-19,46.9263730338,-121.4570166451,Pierce,Washington,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
15744115,2018-08-19,46.9265028695,-121.4571143781,Pierce,Washington,United States,Speyeria hydaspe,Hydaspe Fritillary,Nymphalidae,Speyeria,Speyeria hydaspe,
15744119,2018-08-19,46.9263126422,-121.4569783398,Pierce,Washington,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
15744120,2018-08-19,46.9257870131,-121.4568994661,Pierce,Washington,United States,Icaricia icarioides,Boisduval's Blue,Lycaenidae,Icaricia,Icaricia icarioides,
15744125,2018-08-19,46.9259911124,-121.4568405413,Pierce,Washington,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
15760056,2018-08-19,46.9259130769,-121.4568298125,Pierce,Washington,United States,Lycaena helloides,Purplish Copper,Lycaenidae,Lycaena,Lycaena helloides,
15760230,2018-08-19,46.9262107183,-121.4569585585,Pierce,Washington,United States,Plebejus anna,Anna's Blue,Lycaenidae,Plebejus,Plebejus anna,
15767854,2018-08-19,40.6716771775,-111.7693942937,Salt Lake,Utah,United States,Adelpha eulalia,Arizona Sister,Nymphalidae,Adelpha,Adelpha eulalia,
15770702,2018-08-19,32.4293783333,-110.7281883333,Pima,Arizona,United States,Celastrina echo,Echo Azure,Lycaenidae,Celastrina,Celastrina echo,
15770724,2018-08-19,32.4294466667,-110.728195,Pima,Arizona,United States,Celastrina echo,Echo Azure,Lycaenidae,Celastrina,Celastrina echo,
15770747,2018-08-19,32.4297216667,-110.72963,Pima,Arizona,United States,Colias eurytheme,Orange Sulphur,Pieridae,Colias,Colias eurytheme,
15770758,2018-08-19,32.4296383333,-110.72905,Pima,Arizona,United States,Celastrina echo,Echo Azure,Lycaenidae,Celastrina,Celastrina echo,
15771295,2018-08-19,32.4297333333,-110.7296133333,Pima,Arizona,United States,Celastrina echo,Echo Azure,Lycaenidae,Celastrina,Celastrina echo,
15772383,2018-08-18,43.8800010681,-102.388053894,Pennington,South Dakota,United States,Colias philodice,Clouded Sulphur,Pieridae,Colias,Colias philodice,
15772741,2018-08-18,43.8788888889,-102.3872222222,Pennington,South Dakota,United States,Strymon melinus,Gray Hairstreak,Lycaenidae,Strymon,Strymon melinus,
15791552,2018-08-19,38.9277800359,-120.2054358927,El Dorado,California,United States,Polygonia gracilis,Hoary Comma,Nymphalidae,Polygonia,Polygonia gracilis,
15791559,2018-08-19,38.9277178003,-120.2054906265,El Dorado,California,United States,Nymphalis antiopa,Mourning Cloak,Nymphalidae,Nymphalis,Nymphalis antiopa,
15823008,2018-08-18,45.2576417244,-111.0939027184,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
15823193,2018-08-18,45.2557690815,-111.0916625709,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
15823201,2018-08-18,45.255881357,-111.0916272831,Gallatin,Montana,United States,Colias meadii,Mead's Sulphur,Pieridae,Colias,Colias meadii,
15823217,2018-08-18,45.2566990536,-111.0911012349,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
15823231,2018-08-18,45.2579057962,-111.0893501715,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
15823262,2018-08-18,45.2582198242,-111.0899401737,Gallatin,Montana,United States,Icaricia saepiolus,Greenish Blue,Lycaenidae,Icaricia,Icaricia saepiolus,
15823305,2018-08-18,45.2581652999,-111.0901275092,Gallatin,Montana,United States,Colias meadii,Mead's Sulphur,Pieridae,Colias,Colias meadii,
15853161,2018-08-24,35.3565862868,-111.7176538614,Coconino,Arizona,United States,Plebejus melissa,Melissa Blue,Lycaenidae,Plebejus,Plebejus melissa,
15853165,2018-08-24,35.3565720376,-111.7176034861,Coconino,Arizona,United States,Colias eurytheme,Orange Sulphur,Pieridae,Colias,Colias eurytheme,
15880835,2018-08-25,45.6496710321,-110.8953031369,Gallatin,Montana,United States,Polygonia gracilis,Hoary Comma,Nymphalidae,Polygonia,Polygonia gracilis,
15881272,2018-08-25,45.5971069588,-110.8690818866,Gallatin,Montana,United States,Polygonia gracilis,Hoary Comma,Nymphalidae,Polygonia,Polygonia gracilis,
15881329,2018-08-25,45.59708459,-110.869052969,Gallatin,Montana,United States,Speyeria hydaspe,Hydaspe Fritillary,Nymphalidae,Speyeria,Speyeria hydaspe,
15881938,2018-08-25,45.5955787634,-110.8689046931,Gallatin,Montana,United States,Plebejus melissa,Melissa Blue,Lycaenidae,Plebejus,Plebejus melissa,
15882654,2018-08-25,45.5953260802,-110.8655702044,Gallatin,Montana,United States,Lycaena mariposa,Mariposa Copper,Lycaenidae,Lycaena,Lycaena mariposa,
15882726,2018-08-25,45.5953281513,-110.8655846213,Gallatin,Montana,United States,Speyeria hydaspe,Hydaspe Fritillary,Nymphalidae,Speyeria,Speyeria hydaspe,
15882867,2018-08-25,40.3843003266,-111.8256062088,Utah,Utah,United States,Ochlodes sylvanoides omnigena,Great Basin Woodland Skipper,Hesperiidae,Ochlodes,Ochlodes sylvanoides,Ochlodes sylvanoides omnigena
15883107,2018-08-25,40.3874637187,-111.8346259009,Utah,Utah,United States,Phyciodes pulchella camillus,Camillus Crescent,Nymphalidae,Phyciodes,Phyciodes pulchella,Phyciodes pulchella camillus
15883231,2018-08-25,40.387828523,-111.8347989824,Utah,Utah,United States,Ochlodes sylvanoides omnigena,Great Basin Woodland Skipper,Hesperiidae,Ochlodes,Ochlodes sylvanoides,Ochlodes sylvanoides omnigena
15883368,2018-08-25,40.3804920559,-111.8277542673,Utah,Utah,United States,Phyciodes pulchella camillus,Camillus Crescent,Nymphalidae,Phyciodes,Phyciodes pulchella,Phyciodes pulchella camillus
15883572,2018-08-25,40.3707066316,-111.8024347589,Utah,Utah,United States,Colias philodice eriphyle,,Pieridae,Colias,Colias philodice,Colias philodice eriphyle
15883730,2018-08-25,40.3493371081,-111.7267881727,Utah,Utah,United States,Phyciodes pulchella camillus,Camillus Crescent,Nymphalidae,Phyciodes,Phyciodes pulchella,Phyciodes pulchella camillus
15893839,2018-08-25,45.4240072892,-111.2058704441,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
15893890,2018-08-25,45.4241260188,-111.2058699411,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
15894392,2018-08-25,45.4253905965,-111.2051563897,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
15894404,2018-08-25,45.4254754214,-111.2050582376,Gallatin,Montana,United States,Polygonia faunus,Green Comma,Nymphalidae,Polygonia,Polygonia faunus,
15894425,2018-08-25,45.4254711047,-111.2049917691,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
15894455,2018-08-25,45.4254092463,-111.2050782704,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
15894457,2018-08-25,45.4254252976,-111.2049911824,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
15894473,2018-08-25,45.4306293711,-111.2052639913,Gallatin,Montana,United States,Polygonia faunus,Green Comma,Nymphalidae,Polygonia,Polygonia faunus,
15894485,2018-08-25,45.4245718103,-111.2036851143,Gallatin,Montana,United States,Cercyonis oetus,Small Wood-Nymph,Nymphalidae,Cercyonis,Cercyonis oetus,
15894664,2018-08-25,45.4246865586,-111.2033723016,Gallatin,Montana,United States,Lycaena heteronea,Blue Copper,Lycaenidae,Lycaena,Lycaena heteronea,
15894667,2018-08-25,45.4246269633,-111.2036852819,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
15894674,2018-08-25,45.4246167792,-111.2036872936,Gallatin,Montana,United States,Lycaena heteronea,Blue Copper,Lycaenidae,Lycaena,Lycaena heteronea,
15894706,2018-08-25,45.4248876824,-111.2041658164,Gallatin,Montana,United States,Speyeria hydaspe,Hydaspe Fritillary,Nymphalidae,Speyeria,Speyeria hydaspe,
15894708,2018-08-25,45.424604374,-111.2040191331,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
15894780,2018-08-25,45.424688235,-111.204779707,Gallatin,Montana,United States,Lycaena helloides,Purplish Copper,Lycaenidae,Lycaena,Lycaena helloides,
15894799,2018-08-25,45.4246807751,-111.2047735882,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
15894808,2018-08-25,45.424032351,-111.2046998275,Gallatin,Montana,United States,Cercyonis oetus,Small Wood-Nymph,Nymphalidae,Cercyonis,Cercyonis oetus,
15894819,2018-08-25,45.4241708201,-111.2047876698,Gallatin,Montana,United States,Colias philodice,Clouded Sulphur,Pieridae,Colias,Colias philodice,
15894829,2018-08-25,45.4240724165,-111.2049221155,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
15894840,2018-08-25,45.4282065661,-111.212512926,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
15894861,2018-08-25,45.4246444814,-111.2060287782,Gallatin,Montana,United States,Lycaena heteronea,Blue Copper,Lycaenidae,Lycaena,Lycaena heteronea,
15894886,2018-08-25,45.4246684956,-111.2060892117,Gallatin,Montana,United States,Lycaena helloides,Purplish Copper,Lycaenidae,Lycaena,Lycaena helloides,
15894914,2018-08-25,45.4246810265,-111.2060812489,Gallatin,Montana,United States,Lycaena rubidus,Ruddy Copper,Lycaenidae,Lycaena,Lycaena rubidus,
15895029,2018-08-25,45.4248101917,-111.2056613994,Gallatin,Montana,United States,Lycaena heteronea,Blue Copper,Lycaenidae,Lycaena,Lycaena heteronea,
15895051,2018-08-25,45.4248641846,-111.2056927832,Gallatin,Montana,United States,Cercyonis oetus,Small Wood-Nymph,Nymphalidae,Cercyonis,Cercyonis oetus,
15895077,2018-08-25,45.4250424123,-111.205743542,Gallatin,Montana,United States,Cercyonis oetus,Small Wood-Nymph,Nymphalidae,Cercyonis,Cercyonis oetus,
15895087,2018-08-25,45.4248901131,-111.2053878979,Gallatin,Montana,United States,Lycaena mariposa,Mariposa Copper,Lycaenidae,Lycaena,Lycaena mariposa,
15897107,2018-08-25,45.25493734,-111.09238713,Gallatin,Montana,United States,Speyeria hesperis,Northwestern Fritillary,Nymphalidae,Speyeria,Speyeria hesperis,
15897121,2018-08-25,45.25491447,-111.09177057,Gallatin,Montana,United States,Pontia occidentalis,Western White,Pieridae,Pontia,Pontia occidentalis,
15897135,2018-08-25,45.25516871,-111.09350452,Gallatin,Montana,United States,Lycaena helloides,Purplish Copper,Lycaenidae,Lycaena,Lycaena helloides,
15897145,2018-08-25,45.255191,-111.09473898,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
15897169,2018-08-25,45.25525138,-111.09491256,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
15897213,2018-08-25,45.2548119,-111.09419542,Gallatin,Montana,United States,Speyeria hydaspe,Hydaspe Fritillary,Nymphalidae,Speyeria,Speyeria hydaspe,
15897240,2018-08-25,45.2548085,-111.09427034,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
15897264,2018-08-25,45.25484656,-111.09425321,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
15897281,2018-08-25,45.25479018,-111.09382947,Gallatin,Montana,United States,Colias philodice,Clouded Sulphur,Pieridae,Colias,Colias philodice,
15897305,2018-08-25,45.25484371,-111.09366582,Gallatin,Montana,United States,Colias philodice,Clouded Sulphur,Pieridae,Colias,Colias philodice,
15897328,2018-08-25,45.25444329,-111.09316006,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
15897348,2018-08-25,45.25440013,-111.09285996,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
15897356,2018-08-25,45.2546879,-111.09264358,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
15897376,2018-08-25,45.2548029,-111.09261994,Gallatin,Montana,United States,Speyeria hydaspe,Hydaspe Fritillary,Nymphalidae,Speyeria,Speyeria hydaspe,
15897402,2018-08-25,45.25485087,-111.09249526,Gallatin,Montana,United States,Speyeria hydaspe,Hydaspe Fritillary,Nymphalidae,Speyeria,Speyeria hydaspe,
15897420,2018-08-25,45.25494617,-111.09206263,Gallatin,Montana,United States,Speyeria hesperis,Northwestern Fritillary,Nymphalidae,Speyeria,Speyeria hesperis,
15897438,2018-08-25,45.25532085,-111.09245618,Gallatin,Montana,United States,Speyeria mormonia,Mormon Fritillary,Nymphalidae,Speyeria,Speyeria mormonia,
15914013,2018-08-25,40.3677565618,-111.7854044806,Utah,Utah,United States,Phyciodes pulchella,Field Crescent,Nymphalidae,Phyciodes,Phyciodes pulchella,
